"path","status","review_basis","last_reviewed"
"docs/task/task200_auto_parallel_phase5_runtime_compatibility_and_execution_behavior.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task201_auto_parallel_permission_alignment_and_controller_tests.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task202_auto_parallel_runtime_compatibility_demote_automation_state.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task203_automation_decision_compatibility_only.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task204_auto_parallel_compatibility_and_naming_cleanup.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task205_legacy_key_scan_and_retirement_order.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task206_shrink_deprecated_auto_execution_key_reads.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task207_remove_deprecated_sleeve_auto_parallel_key.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task208_auto_parallel_automatic_enabled_alignment_and_note_cleanup.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task209_strategy_view_automatic_enabled_copy_alignment.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task21","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task210_auto_parallel_prerequisites_and_startup_refresh_context.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task211_remove_independent_recovery_snapshot_card.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task212_risk_view_removal_review_followup.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task213_execution_truth_dedicated_columns_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task214_runtime_image_migrations_bundling_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task215_release_cycle_queue_boundary_freeze_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task216_lifecycle_snapshot_linkage_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task217_lifecycle_snapshot_refs_operator_exposure_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task218_ai_full_enablement_governance_adaptation_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task219_lifecycle_snapshot_refs_completeness_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task220_profile_auto_switch_scheduler_governance_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task221_ai_runtime_read_side_status_bridge_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task222_lifecycle_market_context_gap_visibility_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task223_deepseek_timeout_budget_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task224_deepseek_flash_latency_trial_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task22_ui_rearchitecture_prompt.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task236_ai_shadow_timeout_budget_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task237_shadow_integration_harness_isolation_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task238_decision_truth_chain_join_keys_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task239_decision_orderbook_context_truth_surface_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task23_ui_information_architecture_plan.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task24","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task240_orderbook_ref_sequence_truth_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task241_orderbook_diff_payload_capture_design_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task242_orderbook_ref_row_resolver_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task243_orderbook_fill_feasibility_from_row_truth_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task244_orderbook_diff_payload_persistence_contract_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task245_orderbook_diff_payload_sidecar_schema_migration_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task246_rdp_research_db_collection_modeling_fixes_sow.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task25","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task26","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task27","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task28","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task29","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task3","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task30","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task31.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task32.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task33.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task34.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task35.1.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task35.2.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task35.3.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task35.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task36.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task37/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task37/migration-mapping.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task37/phase-plan.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task37/phase1_schema.sql","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task37/repo-interfaces.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task38/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task4","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task5","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task51/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task51/acceptance-checklist.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task52/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task53/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task54/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task55/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task56/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task57/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task58/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task59/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task6","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task60/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task61/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task62/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task63/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task64/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"docs/task/task65/README.md","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
